date,brand,store,on_promotion,price,quantity
1991-01-16,dominicks,14,1.0,0.99,70720.0
1991-01-23,dominicks,14,0.0,2.69,3456.0
1991-01-30,dominicks,14,0.0,2.69,9344.0
1991-02-06,dominicks,14,1.0,1.49,25024.0
1991-02-13,dominicks,14,0.0,1.49,9472.0
1991-02-20,dominicks,14,0.0,2.69,1024.0
1991-02-27,dominicks,14,0.0,2.69,1344.0
1991-03-06,dominicks,14,1.0,1.99,2624.0
1991-03-13,dominicks,14,1.0,1.09,35328.0
1991-03-20,dominicks,14,0.0,2.69,832.0
1991-03-27,dominicks,14,0.228682783,2.326737768,3296.0
1991-04-03,dominicks,14,1.0,1.59,5760.0
1991-04-10,dominicks,14,0.0,1.59,7808.0
1991-04-17,dominicks,14,0.0,1.59,4928.0
1991-04-24,dominicks,14,1.0,0.99,78400.0
1991-05-01,dominicks,14,1.0,2.69,384.0
1991-05-08,dominicks,14,0.0,2.69,384.0
1991-05-15,dominicks,14,0.228682783,2.326737768,2656.0
1991-05-22,dominicks,14,0.0,2.69,4928.0
1991-05-29,dominicks,14,1.0,1.59,19136.0
1991-06-05,dominicks,14,0.0,1.59,5824.0
1991-06-12,dominicks,14,0.0,2.69,704.0
1991-06-19,dominicks,14,1.0,1.49,8704.0
1991-06-26,dominicks,14,0.0,1.29,5760.0
1991-07-03,dominicks,14,0.0,1.99,1664.0
1991-07-10,dominicks,14,0.0,1.99,2368.0
1991-07-17,dominicks,14,1.0,1.59,12864.0
1991-07-24,dominicks,14,0.0,1.59,3200.0
1991-07-31,dominicks,14,0.0,1.99,3520.0
1991-08-07,dominicks,14,1.0,0.99,31360.0
1991-08-14,dominicks,14,0.0,0.99,12544.0
1991-08-21,dominicks,14,1.0,1.49,13760.0
1991-08-28,dominicks,14,0.0,1.49,9088.0
1991-09-04,dominicks,14,0.0,1.39,10432.0
1991-09-11,dominicks,14,0.0,1.39,8896.0
1991-09-18,dominicks,14,0.0,1.39,9472.0
1991-09-25,dominicks,14,1.0,1.58,9792.0
1991-10-02,dominicks,14,0.0,1.58,8128.0
1991-10-09,dominicks,14,0.0,1.58,7424.0
1991-10-16,dominicks,14,1.0,1.58,27776.0
1991-10-23,dominicks,14,0.0,1.58,5760.0
1991-10-30,dominicks,14,0.0,1.58,3456.0
1991-11-06,dominicks,14,0.0,1.58,2112.0
1991-11-13,dominicks,14,1.0,1.58,12096.0
1991-11-20,dominicks,14,0.0,1.58,6400.0
1991-11-27,dominicks,14,0.0,1.58,1664.0
1991-12-04,dominicks,14,1.0,1.58,17600.0
1991-12-11,dominicks,14,0.0,1.58,20352.0
1991-12-18,dominicks,14,1.0,1.58,15744.0
1991-12-25,dominicks,14,0.0,1.58,3264.0
1992-01-01,dominicks,14,1.0,1.58,12992.0
1992-01-08,dominicks,14,0.0,1.58,6656.0
1992-01-15,dominicks,14,0.0,1.58,3200.0
1992-01-22,dominicks,14,0.0,1.58,5120.0
1992-01-29,dominicks,14,0.0,1.58,13184.0
1992-02-05,dominicks,14,0.0,1.58,35264.0
1992-02-12,dominicks,14,0.0,1.58,6464.0
1992-02-19,dominicks,14,0.0,1.58,2112.0
1992-02-26,dominicks,14,0.0,1.58,9600.0
1992-03-04,dominicks,14,0.0,1.58,7360.0
1992-03-11,dominicks,14,1.0,1.58,31872.0
1992-03-18,dominicks,14,0.0,1.58,10496.0
1992-03-25,dominicks,14,0.0,1.58,17856.0
1992-04-01,dominicks,14,0.0,1.58,5952.0
1992-04-08,dominicks,14,0.0,1.58,2368.0
1992-04-15,dominicks,14,0.0,1.58,8768.0
1992-04-22,dominicks,14,1.0,1.29,45760.0
1992-04-29,dominicks,14,0.0,1.29,12800.0
1992-05-06,dominicks,14,0.0,1.99,7744.0
1992-05-13,dominicks,14,0.0,1.99,6528.0
1992-05-20,dominicks,14,0.0,2.09,4928.0
1992-05-27,dominicks,14,0.0,1.69,14656.0
1992-06-03,dominicks,14,0.228682783,2.326737768,0.0
1992-06-10,dominicks,14,0.0,1.69,22528.0
1992-06-17,dominicks,14,0.0,2.09,5440.0
1992-06-24,dominicks,14,0.0,2.09,2560.0
1992-07-01,dominicks,14,0.0,1.99,2688.0
1992-07-08,dominicks,14,0.0,1.99,3200.0
1992-07-15,dominicks,14,0.0,1.29,11200.0
1992-07-22,dominicks,14,0.0,2.09,6784.0
1992-07-29,dominicks,14,0.0,1.69,5312.0
1992-08-05,dominicks,14,1.0,1.49,32448.0
1992-08-12,dominicks,14,1.0,1.99,3520.0
1992-08-19,dominicks,14,0.0,2.09,2240.0
1992-08-26,dominicks,14,0.0,1.89,15488.0
1992-09-02,dominicks,14,0.0,1.29,8640.0
1992-09-09,dominicks,14,0.228682783,2.326737768,0.0
1992-09-16,dominicks,14,0.0,2.24,2368.0
1992-09-23,dominicks,14,0.0,2.24,4736.0
1992-09-30,dominicks,14,0.0,1.49,29120.0
1992-10-07,dominicks,14,0.0,2.24,4224.0
1990-06-20,dominicks,18,1.0,1.59,5056.0
1990-06-27,dominicks,18,0.228682783,2.326737768,5141.333333
1990-07-04,dominicks,18,0.228682783,2.326737768,5226.666667
1990-07-11,dominicks,18,0.0,2.29,5312.0
1990-07-18,dominicks,18,0.0,2.29,4224.0
1990-07-25,dominicks,18,0.0,2.29,5504.0
1990-08-01,dominicks,18,0.0,2.29,8192.0
1990-08-08,dominicks,18,1.0,2.09,6720.0
1990-08-15,dominicks,18,0.0,2.09,7040.0
1990-08-22,dominicks,18,0.0,2.09,2944.0
1990-08-29,dominicks,18,0.0,2.09,2304.0
1990-09-05,dominicks,18,1.0,1.89,50368.0
1990-09-12,dominicks,18,0.0,1.89,16256.0
1990-09-19,dominicks,18,0.0,1.89,29760.0
1990-09-26,dominicks,18,0.0,1.79,19008.0
1990-10-03,dominicks,18,1.0,1.79,56384.0
1990-10-10,dominicks,18,0.0,1.79,15168.0
1990-10-17,dominicks,18,0.0,2.29,5056.0
1990-10-24,dominicks,18,1.0,1.14,94720.0
1990-10-31,dominicks,18,0.0,1.59,3712.0
1990-11-07,dominicks,18,1.0,1.59,30464.0
1990-11-14,dominicks,18,0.0,1.29,26176.0
1990-11-21,dominicks,18,0.0,0.99,35328.0
1990-11-28,dominicks,18,1.0,1.59,28864.0
1990-12-05,dominicks,18,1.0,2.29,89984.0
1990-12-12,dominicks,18,0.0,1.89,16704.0
1990-12-19,dominicks,18,1.0,1.39,83840.0
1990-12-26,dominicks,18,0.0,1.89,11584.0
1991-01-02,dominicks,18,0.0,1.89,5120.0
1991-01-09,dominicks,18,0.0,1.89,6848.0
1991-01-16,dominicks,18,1.0,0.99,175360.0
1991-01-23,dominicks,18,0.0,1.89,448.0
1991-01-30,dominicks,18,0.0,1.89,7808.0
1991-02-06,dominicks,18,1.0,1.49,77440.0
1991-02-13,dominicks,18,0.0,1.49,11712.0
1991-02-20,dominicks,18,0.0,1.89,1536.0
1991-02-27,dominicks,18,0.0,1.89,3392.0
1991-03-06,dominicks,18,1.0,1.89,4288.0
1991-03-13,dominicks,18,1.0,0.94,129984.0
1991-03-20,dominicks,18,0.0,1.89,3712.0
1991-03-27,dominicks,18,0.0,1.89,10112.0
1991-04-03,dominicks,18,1.0,1.59,27456.0
1991-04-10,dominicks,18,0.0,1.59,18880.0
1991-04-17,dominicks,18,0.0,1.59,6016.0
1991-04-24,dominicks,18,1.0,0.99,182016.0
1991-05-01,dominicks,18,1.0,1.89,4480.0
1991-05-08,dominicks,18,0.0,1.89,5440.0
1991-05-15,dominicks,18,0.0,1.89,2688.0
1991-05-22,dominicks,18,0.0,1.89,12032.0
1991-05-29,dominicks,18,1.0,1.59,34688.0
1991-06-05,dominicks,18,0.0,1.59,6208.0
1991-06-12,dominicks,18,0.0,1.69,6144.0
1991-06-19,dominicks,18,1.0,1.26,6336.0
1991-06-26,dominicks,18,0.0,1.29,5440.0
1991-07-03,dominicks,18,0.0,1.69,3712.0
1991-07-10,dominicks,18,0.0,1.69,4544.0
1991-07-17,dominicks,18,1.0,1.59,37760.0
1991-07-24,dominicks,18,0.0,1.59,11648.0
1991-07-31,dominicks,18,0.0,1.69,18048.0
1991-08-07,dominicks,18,1.0,0.99,104576.0
1991-08-14,dominicks,18,0.0,0.99,34304.0
1991-08-21,dominicks,18,1.0,1.49,41216.0
1991-08-28,dominicks,18,0.0,1.49,7232.0
1991-09-04,dominicks,18,0.228682783,2.326737768,7648.0
1991-09-11,dominicks,18,0.0,1.39,8064.0
1991-09-18,dominicks,18,0.0,1.39,6080.0
1991-09-25,dominicks,18,1.0,1.58,18304.0
1991-10-02,dominicks,18,0.0,1.58,12992.0
1991-10-09,dominicks,18,0.0,1.58,14592.0
1991-10-16,dominicks,18,1.0,1.58,48192.0
1991-10-23,dominicks,18,0.0,1.58,9728.0
1991-10-30,dominicks,18,0.0,1.58,8512.0
1991-11-06,dominicks,18,0.0,1.58,4480.0
1991-11-13,dominicks,18,1.0,1.58,13056.0
1991-11-20,dominicks,18,0.0,1.58,8896.0
1991-11-27,dominicks,18,0.0,1.58,10112.0
1991-12-04,dominicks,18,1.0,1.58,32704.0
1991-12-11,dominicks,18,0.0,1.58,41920.0
1991-12-18,dominicks,18,1.0,1.58,33280.0
1991-12-25,dominicks,18,0.0,1.58,3776.0
1992-01-01,dominicks,18,1.0,1.58,21312.0
1992-01-08,dominicks,18,0.0,1.58,8704.0
1992-01-15,dominicks,18,0.0,1.58,2240.0
1992-01-22,dominicks,18,0.0,1.58,5760.0
1992-01-29,dominicks,18,0.0,1.58,18880.0
1992-02-05,dominicks,18,0.0,1.58,65408.0
1992-02-12,dominicks,18,0.0,1.58,16640.0
1992-02-19,dominicks,18,0.0,1.58,4608.0
1992-02-26,dominicks,18,0.0,1.58,10816.0
1992-03-04,dominicks,18,0.0,1.58,14720.0
1992-03-11,dominicks,18,1.0,1.58,68288.0
1992-03-18,dominicks,18,0.0,1.58,16832.0
1992-03-25,dominicks,18,0.0,1.58,46272.0
1992-04-01,dominicks,18,0.0,1.58,8448.0
1992-04-08,dominicks,18,0.0,1.58,10176.0
1992-04-15,dominicks,18,0.0,1.58,19712.0
1992-04-22,dominicks,18,1.0,1.29,82880.0
1992-04-29,dominicks,18,0.0,1.29,38400.0
1992-05-06,dominicks,18,0.0,1.69,13568.0
1992-05-13,dominicks,18,0.0,1.69,9984.0
1992-05-20,dominicks,18,0.0,1.79,17856.0
1992-05-27,dominicks,18,0.0,1.69,29568.0
1992-06-03,dominicks,18,0.0,1.69,84672.0
1992-06-10,dominicks,18,0.0,1.69,40768.0
1992-06-17,dominicks,18,0.0,1.79,12800.0
1992-06-24,dominicks,18,0.0,1.79,9664.0
1992-07-01,dominicks,18,0.0,1.79,11136.0
1992-07-08,dominicks,18,0.0,1.79,11648.0
1992-07-15,dominicks,18,0.0,1.29,18432.0
1992-07-22,dominicks,18,0.228682783,2.326737768,0.0
1992-07-29,dominicks,18,0.0,1.69,15232.0
1992-08-05,dominicks,18,1.0,1.49,63744.0
1992-08-12,dominicks,18,1.0,1.69,10880.0
1992-08-19,dominicks,18,0.0,1.79,8256.0
1992-08-26,dominicks,18,0.228682783,2.326737768,0.0
1992-09-02,dominicks,18,0.228682783,2.326737768,0.0
1992-09-09,dominicks,18,0.228682783,2.326737768,0.0
1992-09-16,dominicks,18,0.228682783,2.326737768,0.0
1992-09-23,dominicks,18,0.228682783,2.326737768,0.0
1992-09-30,dominicks,18,0.0,1.49,62528.0
1992-10-07,dominicks,18,0.0,1.66,11584.0
1990-06-20,dominicks,21,1.0,1.59,8256.0
1990-06-27,dominicks,21,0.0,2.29,2816.0
1990-07-04,dominicks,21,0.228682783,2.326737768,3296.0
1990-07-11,dominicks,21,0.0,2.29,3776.0
1990-07-18,dominicks,21,0.0,2.29,2624.0
1990-07-25,dominicks,21,0.0,2.29,4544.0
1990-08-01,dominicks,21,0.0,2.29,4160.0
1990-08-08,dominicks,21,1.0,2.09,6528.0
1990-08-15,dominicks,21,0.0,2.09,2880.0
1990-08-22,dominicks,21,0.0,2.09,2176.0
1990-08-29,dominicks,21,0.0,2.09,2432.0
1990-09-05,dominicks,21,1.0,1.89,26496.0
1990-09-12,dominicks,21,0.0,1.89,6464.0
1990-09-19,dominicks,21,0.0,1.89,9920.0
1990-09-26,dominicks,21,0.0,1.79,8064.0
1990-10-03,dominicks,21,1.0,1.79,29888.0
1990-10-10,dominicks,21,0.0,1.79,8064.0
1990-10-17,dominicks,21,0.0,2.29,1792.0
1990-10-24,dominicks,21,1.0,1.14,73728.0
1990-10-31,dominicks,21,0.0,1.59,896.0
1990-11-07,dominicks,21,1.0,1.59,14336.0
1990-11-14,dominicks,21,0.0,1.29,16192.0
1990-11-21,dominicks,21,0.0,0.99,28480.0
1990-11-28,dominicks,21,1.0,1.59,14656.0
1990-12-05,dominicks,21,1.0,2.29,49792.0
1990-12-12,dominicks,21,0.0,1.79,24896.0
1990-12-19,dominicks,21,1.0,1.39,53824.0
1990-12-26,dominicks,21,0.0,1.79,6144.0
1991-01-02,dominicks,21,0.0,1.79,12032.0
1991-01-09,dominicks,21,0.0,1.79,18496.0
1991-01-16,dominicks,21,1.0,0.99,95680.0
1991-01-23,dominicks,21,0.0,1.79,2496.0
1991-01-30,dominicks,21,0.0,1.79,12160.0
1991-02-06,dominicks,21,1.0,1.49,44672.0
1991-02-13,dominicks,21,0.0,1.49,15936.0
1991-02-20,dominicks,21,0.0,1.79,2048.0
1991-02-27,dominicks,21,0.0,1.79,3904.0
1991-03-06,dominicks,21,1.0,1.79,11392.0
1991-03-13,dominicks,21,1.0,0.89,93248.0
1991-03-20,dominicks,21,0.0,1.79,3072.0
1991-03-27,dominicks,21,0.0,1.79,7168.0
1991-04-03,dominicks,21,1.0,1.59,7040.0
1991-04-10,dominicks,21,0.0,1.59,6720.0
1991-04-17,dominicks,21,0.0,1.59,6464.0
1991-04-24,dominicks,21,1.0,0.99,129728.0
1991-05-01,dominicks,21,1.0,1.79,5056.0
1991-05-08,dominicks,21,0.0,1.79,5504.0
1991-05-15,dominicks,21,0.0,1.79,2240.0
1991-05-22,dominicks,21,0.0,1.79,4928.0
1991-05-29,dominicks,21,1.0,1.59,28416.0
1991-06-05,dominicks,21,0.0,1.59,2880.0
1991-06-12,dominicks,21,0.0,1.59,6336.0
1991-06-19,dominicks,21,1.0,1.19,7936.0
1991-06-26,dominicks,21,0.0,1.29,16896.0
1991-07-03,dominicks,21,0.0,1.59,7552.0
1991-07-10,dominicks,21,0.0,1.59,8000.0
1991-07-17,dominicks,21,1.0,1.59,15680.0
1991-07-24,dominicks,21,0.0,1.59,12608.0
1991-07-31,dominicks,21,0.0,1.59,19584.0
1991-08-07,dominicks,21,1.0,0.99,67968.0
1991-08-14,dominicks,21,0.0,0.99,16960.0
1991-08-21,dominicks,21,1.0,1.49,24896.0
1991-08-28,dominicks,21,0.0,1.49,3776.0
1991-09-04,dominicks,21,0.0,1.39,15872.0
1991-09-11,dominicks,21,0.0,1.39,7616.0
1991-09-18,dominicks,21,0.0,1.39,17088.0
1991-09-25,dominicks,21,1.0,1.59,22080.0
1991-10-02,dominicks,21,0.0,1.59,13248.0
1991-10-09,dominicks,21,0.0,1.54,12608.0
1991-10-16,dominicks,21,1.0,1.49,27136.0
1991-10-23,dominicks,21,0.0,1.51,7360.0
1991-10-30,dominicks,21,0.0,1.59,9792.0
1991-11-06,dominicks,21,0.0,1.59,5632.0
1991-11-13,dominicks,21,1.0,1.59,9984.0
1991-11-20,dominicks,21,0.0,1.59,10432.0
1991-11-27,dominicks,21,0.0,1.59,11328.0
1991-12-04,dominicks,21,1.0,1.5,17472.0
1991-12-11,dominicks,21,0.0,1.59,17024.0
1991-12-18,dominicks,21,1.0,1.59,14080.0
1991-12-25,dominicks,21,0.0,1.59,6528.0
1992-01-01,dominicks,21,1.0,1.59,9984.0
1992-01-08,dominicks,21,0.0,1.59,11648.0
1992-01-15,dominicks,21,0.0,1.59,3520.0
1992-01-22,dominicks,21,0.0,1.59,7232.0
1992-01-29,dominicks,21,0.0,1.46,18176.0
1992-02-05,dominicks,21,0.0,1.29,47232.0
1992-02-12,dominicks,21,0.0,1.31,10240.0
1992-02-19,dominicks,21,0.0,1.0,19712.0
1992-02-26,dominicks,21,0.0,0.99,9600.0
1992-03-04,dominicks,21,0.0,1.15,14976.0
1992-03-11,dominicks,21,1.0,1.39,50496.0
1992-03-18,dominicks,21,0.0,1.45,17088.0
1992-03-25,dominicks,21,0.0,1.59,21440.0
1992-04-01,dominicks,21,0.0,1.59,8704.0
1992-04-08,dominicks,21,0.0,1.59,10624.0
1992-04-15,dominicks,21,0.0,1.43,16000.0
1992-04-22,dominicks,21,1.0,1.29,70848.0
1992-04-29,dominicks,21,0.0,1.34,14976.0
1992-05-06,dominicks,21,0.0,1.59,12224.0
1992-05-13,dominicks,21,0.0,1.63,16768.0
1992-05-20,dominicks,21,0.0,1.79,11904.0
1992-05-27,dominicks,21,0.0,1.69,10816.0
1992-06-03,dominicks,21,0.0,1.69,48512.0
1992-06-10,dominicks,21,0.0,1.7,19968.0
1992-06-17,dominicks,21,0.0,1.79,16128.0
1992-06-24,dominicks,21,0.0,1.79,7296.0
1992-07-01,dominicks,21,0.0,1.79,6400.0
1992-07-08,dominicks,21,0.0,1.75,10112.0
1992-07-15,dominicks,21,0.0,1.45,8256.0
1992-07-22,dominicks,21,0.0,1.76,9024.0
1992-07-29,dominicks,21,0.0,1.69,6272.0
1992-08-05,dominicks,21,1.0,1.49,33536.0
1992-08-12,dominicks,21,1.0,1.69,9856.0
1992-08-19,dominicks,21,0.0,1.7,7808.0
1992-08-26,dominicks,21,0.0,1.28,17024.0
1992-09-02,dominicks,21,0.0,1.05,11776.0
1992-09-09,dominicks,21,0.0,1.79,4672.0
1992-09-16,dominicks,21,0.0,1.79,6912.0
1992-09-23,dominicks,21,0.0,1.65,8512.0
1992-09-30,dominicks,21,0.0,1.49,27584.0
1992-10-07,dominicks,21,0.0,1.7,10496.0
1990-06-20,dominicks,28,1.0,1.59,4288.0
1990-06-27,dominicks,28,0.0,2.49,2176.0
1990-07-04,dominicks,28,0.0,2.49,2368.0
1990-07-11,dominicks,28,0.0,2.49,2816.0
1990-07-18,dominicks,28,0.0,2.49,640.0
1990-07-25,dominicks,28,0.0,2.49,896.0
1990-08-01,dominicks,28,0.0,2.49,2304.0
1990-08-08,dominicks,28,1.0,2.09,4672.0
1990-08-15,dominicks,28,0.0,2.09,1856.0
1990-08-22,dominicks,28,0.0,2.09,960.0
1990-08-29,dominicks,28,0.0,2.09,1344.0
1990-09-05,dominicks,28,1.0,1.89,13888.0
1990-09-12,dominicks,28,0.0,1.89,6592.0
1990-09-19,dominicks,28,0.0,1.89,8704.0
1990-09-26,dominicks,28,0.0,1.79,5888.0
1990-10-03,dominicks,28,1.0,1.79,17344.0
1990-10-10,dominicks,28,0.0,1.79,3520.0
1990-10-17,dominicks,28,0.0,2.49,1280.0
1990-10-24,dominicks,28,1.0,1.24,30912.0
1990-10-31,dominicks,28,0.0,1.59,1152.0
1990-11-07,dominicks,28,1.0,1.59,5120.0
1990-11-14,dominicks,28,0.0,1.29,6592.0
1990-11-21,dominicks,28,0.0,0.99,15616.0
1990-11-28,dominicks,28,1.0,1.59,8320.0
1990-12-05,dominicks,28,1.0,2.49,30080.0
1990-12-12,dominicks,28,0.0,2.19,4480.0
1990-12-19,dominicks,28,1.0,1.39,21824.0
1990-12-26,dominicks,28,0.0,2.19,1728.0
1991-01-02,dominicks,28,0.0,2.19,1024.0
1991-01-09,dominicks,28,0.0,2.19,1088.0
1991-01-16,dominicks,28,1.0,0.99,69888.0
1991-01-23,dominicks,28,0.0,2.19,1088.0
1991-01-30,dominicks,28,0.0,2.19,4544.0
1991-02-06,dominicks,28,1.0,1.49,22080.0
1991-02-13,dominicks,28,0.0,1.49,4544.0
1991-02-20,dominicks,28,0.0,2.19,1024.0
1991-02-27,dominicks,28,0.0,2.19,2432.0
1991-03-06,dominicks,28,1.0,1.99,7360.0
1991-03-13,dominicks,28,1.0,1.09,35456.0
1991-03-20,dominicks,28,0.0,2.19,512.0
1991-03-27,dominicks,28,0.0,2.19,2432.0
1991-04-03,dominicks,28,1.0,1.59,6784.0
1991-04-10,dominicks,28,0.0,1.59,7488.0
1991-04-17,dominicks,28,0.0,1.59,4288.0
1991-04-24,dominicks,28,1.0,0.99,74112.0
1991-05-01,dominicks,28,1.0,2.19,640.0
1991-05-08,dominicks,28,0.0,2.19,1216.0
1991-05-15,dominicks,28,0.0,2.19,1152.0
1991-05-22,dominicks,28,0.0,2.19,3520.0
1991-05-29,dominicks,28,1.0,1.59,22528.0
1991-06-05,dominicks,28,0.0,1.59,4800.0
1991-06-12,dominicks,28,0.0,2.09,1408.0
1991-06-19,dominicks,28,1.0,1.41,4928.0
1991-06-26,dominicks,28,0.0,1.29,6400.0
1991-07-03,dominicks,28,0.0,1.89,2816.0
1991-07-10,dominicks,28,0.0,1.89,2240.0
1991-07-17,dominicks,28,1.0,1.59,11648.0
1991-07-24,dominicks,28,0.0,1.59,9536.0
1991-07-31,dominicks,28,0.0,1.89,3712.0
1991-08-07,dominicks,28,1.0,0.99,32896.0
1991-08-14,dominicks,28,0.0,0.99,8576.0
1991-08-21,dominicks,28,1.0,1.49,15360.0
1991-08-28,dominicks,28,0.0,1.49,4096.0
1991-09-04,dominicks,28,0.0,1.39,4928.0
1991-09-11,dominicks,28,0.0,1.39,512.0
1991-09-18,dominicks,28,0.0,1.39,128.0
1991-09-25,dominicks,28,1.0,1.58,6400.0
1991-10-02,dominicks,28,0.0,1.58,3840.0
1991-10-09,dominicks,28,0.228682783,2.326737768,4394.666667
1991-10-16,dominicks,28,0.228682783,2.326737768,4949.333333
1991-10-23,dominicks,28,0.0,1.58,5504.0
1991-10-30,dominicks,28,0.0,1.58,2048.0
1991-11-06,dominicks,28,0.0,1.58,4288.0
1991-11-13,dominicks,28,1.0,1.58,3904.0
1991-11-20,dominicks,28,0.0,1.58,4608.0
1991-11-27,dominicks,28,0.0,1.58,2816.0
1991-12-04,dominicks,28,1.0,1.58,9728.0
1991-12-11,dominicks,28,0.0,1.58,14208.0
1991-12-18,dominicks,28,1.0,1.58,10880.0
1991-12-25,dominicks,28,0.0,1.58,2944.0
1992-01-01,dominicks,28,1.0,1.58,4672.0
1992-01-08,dominicks,28,0.0,1.58,5312.0
1992-01-15,dominicks,28,0.0,1.58,1664.0
1992-01-22,dominicks,28,0.0,1.58,1920.0
1992-01-29,dominicks,28,0.0,1.58,960.0
1992-02-05,dominicks,28,0.0,1.58,21376.0
1992-02-12,dominicks,28,0.0,1.58,6592.0
1992-02-19,dominicks,28,0.0,1.58,1408.0
1992-02-26,dominicks,28,0.0,1.58,2048.0
1992-03-04,dominicks,28,0.0,1.58,1664.0
1992-03-11,dominicks,28,1.0,1.58,14592.0
1992-03-18,dominicks,28,0.0,1.58,6528.0
1992-03-25,dominicks,28,0.0,1.58,9728.0
1992-04-01,dominicks,28,0.0,1.58,4928.0
1992-04-08,dominicks,28,0.0,1.58,2944.0
1992-04-15,dominicks,28,0.0,1.58,4224.0
1992-04-22,dominicks,28,1.0,1.29,25152.0
1992-04-29,dominicks,28,0.0,1.29,6528.0
1992-05-06,dominicks,28,0.0,1.89,2816.0
1992-05-13,dominicks,28,0.228682783,2.326737768,0.0
1992-05-20,dominicks,28,0.0,1.99,7232.0
1992-05-27,dominicks,28,0.0,1.69,4672.0
1992-06-03,dominicks,28,0.228682783,2.326737768,0.0
1992-06-10,dominicks,28,0.0,1.69,9984.0
1992-06-17,dominicks,28,0.0,1.99,4352.0
1992-06-24,dominicks,28,0.0,1.99,2624.0
1992-07-01,dominicks,28,0.0,1.99,2432.0
1992-07-08,dominicks,28,0.0,1.99,2240.0
1992-07-15,dominicks,28,0.0,1.29,4160.0
1992-07-22,dominicks,28,0.0,1.99,3648.0
1992-07-29,dominicks,28,0.0,1.69,5568.0
1992-08-05,dominicks,28,1.0,1.49,12992.0
1992-08-12,dominicks,28,1.0,1.89,3392.0
1992-08-19,dominicks,28,0.0,1.99,3712.0
1992-08-26,dominicks,28,0.0,1.79,4288.0
1992-09-02,dominicks,28,0.0,1.29,5504.0
1992-09-09,dominicks,28,0.0,1.99,1280.0
1992-09-16,dominicks,28,0.0,2.13,1024.0
1992-09-23,dominicks,28,0.0,2.13,960.0
1992-09-30,dominicks,28,0.0,1.49,8000.0
1992-10-07,dominicks,28,0.0,2.13,6976.0
1990-06-20,dominicks,32,1.0,1.59,6400.0
1990-06-27,dominicks,32,0.0,2.69,2880.0
1990-07-04,dominicks,32,0.0,2.69,2176.0
1990-07-11,dominicks,32,0.0,2.69,8320.0
1990-07-18,dominicks,32,0.0,2.69,1024.0
1990-07-25,dominicks,32,0.0,2.69,1728.0
1990-08-01,dominicks,32,0.0,2.69,4736.0
1990-08-08,dominicks,32,1.0,2.09,7296.0
1990-08-15,dominicks,32,0.0,2.09,4160.0
1990-08-22,dominicks,32,0.0,2.09,2560.0
1990-08-29,dominicks,32,0.0,2.09,3648.0
1990-09-05,dominicks,32,1.0,1.89,52480.0
1990-09-12,dominicks,32,0.0,1.89,23232.0
1990-09-19,dominicks,32,0.0,1.89,17216.0
1990-09-26,dominicks,32,0.0,1.79,16576.0
1990-10-03,dominicks,32,1.0,1.79,47936.0
1990-10-10,dominicks,32,0.0,1.79,10944.0
1990-10-17,dominicks,32,0.0,2.69,2304.0
1990-10-24,dominicks,32,1.0,1.24,125632.0
1990-10-31,dominicks,32,0.0,1.59,2944.0
1990-11-07,dominicks,32,1.0,1.59,45248.0
1990-11-14,dominicks,32,0.0,1.29,21632.0
1990-11-21,dominicks,32,0.0,0.99,43520.0
1990-11-28,dominicks,32,1.0,1.59,18624.0
1990-12-05,dominicks,32,1.0,2.49,47808.0
1990-12-12,dominicks,32,0.0,2.69,9472.0
1990-12-19,dominicks,32,1.0,1.39,75264.0
1990-12-26,dominicks,32,0.0,2.69,2048.0
1991-01-02,dominicks,32,0.0,2.69,12672.0
1991-01-09,dominicks,32,0.0,2.69,2112.0
1991-01-16,dominicks,32,1.0,0.99,166400.0
1991-01-23,dominicks,32,0.0,2.69,2048.0
1991-01-30,dominicks,32,0.0,2.69,10112.0
1991-02-06,dominicks,32,1.0,1.49,79040.0
1991-02-13,dominicks,32,0.0,1.49,16128.0
1991-02-20,dominicks,32,0.0,2.69,1664.0
1991-02-27,dominicks,32,0.0,2.69,5248.0
1991-03-06,dominicks,32,1.0,1.99,21248.0
1991-03-13,dominicks,32,1.0,1.09,89728.0
1991-03-20,dominicks,32,0.0,2.69,1472.0
1991-03-27,dominicks,32,0.0,2.69,4160.0
1991-04-03,dominicks,32,1.0,1.59,36096.0
1991-04-10,dominicks,32,0.0,1.59,14720.0
1991-04-17,dominicks,32,0.0,1.59,2944.0
1991-04-24,dominicks,32,1.0,0.99,141376.0
1991-05-01,dominicks,32,1.0,2.69,1024.0
1991-05-08,dominicks,32,0.0,2.69,1856.0
1991-05-15,dominicks,32,0.0,2.69,1472.0
1991-05-22,dominicks,32,0.0,2.69,6144.0
1991-05-29,dominicks,32,1.0,1.59,72576.0
1991-06-05,dominicks,32,0.0,1.59,9856.0
1991-06-12,dominicks,32,0.0,2.69,2560.0
1991-06-19,dominicks,32,1.0,1.49,11328.0
1991-06-26,dominicks,32,0.0,1.29,10816.0
1991-07-03,dominicks,32,0.0,1.99,2688.0
1991-07-10,dominicks,32,0.0,1.99,6720.0
1991-07-17,dominicks,32,1.0,1.59,41280.0
1991-07-24,dominicks,32,0.0,1.59,13504.0
1991-07-31,dominicks,32,0.0,1.99,15104.0
1991-08-07,dominicks,32,1.0,0.99,111296.0
1991-08-14,dominicks,32,0.0,0.99,29952.0
